source_id,reply_id,argument,claim,evidence,unverifiable_claim,verifiable_claim,reason,external_evidence,internal_evidence,sarcasm,toxic_language,text_x,text_y
1178025416071749632,1178241412430733312,1,1,0,1,1,0,0,0,0,0,"Grinsend &amp; grölend wird fremdes Eigentum von Klimademonstranten zugemüllt. Unter anderem mit Kleber der gewalttätigen linksradikalen ANTIFA, „Boycot 5G“ oder schlicht und ehrlich „ENTEIGNEN“
Worum gehts hier genau?
Klima?🤔
Ernsthaft?
#klima #Klimademo #FridayForFuture #srfarena https://t.co/p8JyHPrtDL","@BeniFischer @patwittmer Typisch... von einer #Klimakrise sprechen und dann Aufkleber verwenden in Plastik, der sich mehrere hundert Jahre nicht abbauen wird. Mir egal. Ein #Trend der ausschliesslich den #Medien zu verdanken ist. Die ganze Klima Debatte ist ein grosser Witz."
1177156453766979585,1177156873914605568,1,1,0,0,1,0,0,0,0,0,,
1175677177100156929,1176113711897042945,1,1,1,1,1,1,1,0,0,0,"Es war erwartbar: Egal was die #Bundesregierung zum #Klimaschutz beschließt - Umweltverbänden, den #Grünen und Teilen der Medien ist alles zu wenig. Selbst die Einführung einer #CO2Steuer und reihenweise Verbote wären nicht genug gewesen. (tm) https://t.co/vjpOBYBYfg","@_FriedrichMerz @JuliaKloeckner Mit der Natur lässt sich nicht verhandeln, das #Klimaschutzpaket kann man daher nicht wie einen Handelsvertrag erarbeiten. Es geht um Naturwissenschaft u. die Gesetze die dort gelten sind nicht verhandelbar. Frau #Merkel sollte es eigentlich wissen. 
#Klimapaket #Klimaschutz #fff https://t.co/8peV4Rp4b7"
1178549326274088961,1179363966881062912,1,1,0,0,1,0,0,0,0,0,"#CDU:
- #Klimaziele 2020 aufgeben
- Halbherziges #Klimaschutzprogramm2030 
- unwirksam niedriger #CO2Preis 
- fossile Subventionen nicht antasten 
- und nun: #EEG abschaffen... 
Das ist nicht mehr #Pillepalle, sondern offene Anti-#Klimaschutz-Politik    
 https://t.co/4vxzj16pQS",@jdoeschner Hinweis: Die Ziele des Klimakabinetts werden auch von SPD-Umweltminister Schulze mitgetragen. #SPD #svenjaschulze #Klimaschutzpaket #Klimaschutz
1177184275818565632,1177198762462261248,1,1,0,0,1,0,0,0,0,0,@IGermanish @Alice_Weidel Welche Fakten denn??,@KenzoVandagg @Alice_Weidel z.B. das wir Menschen Einfluss auf das Klima haben!
1180026562738962438,1180028351605624832,1,1,1,0,1,0,1,0,0,0,"@EtzWaerggli @karina_vogel_de Koch in der Geruechtekueche
Wer so etwas verbreitet traegt massiv dazu bei, dass
wir hier im ganz großen Stil getäuscht, belogen, hinter’s Licht geführt werden.
Pfui!
Wer Greta finanziert ist gleichgueltig, 97% aller Wissenschaftler teilen ihre Besorgnis.",@elevenrau @EtzWaerggli Die 97% Studie ist ein Fake. https://t.co/srbRfwz20m
1176612679357751297,1176871827655843840,1,1,1,1,1,1,0,0,0,0,"#GretaThunberg habe eine ""aufrüttelnde"" Rede vor den #UN zum Klimaschutz gehalten, jedoch nicht zum Ausdruck gebracht, wie Technologie zum Klimaziel führen könne, sagte #AngelaMerkel.  https://t.co/mfWwkGiuxE","@zeitonline Technologie hilft bei zyklischen Veränderungen des Klimas nicht, nur Verstand. Das Klima bewegt sich, egal was wir tun, in Richtung wärmer und dies hat nichts mit CO2 zu tun, da CO2 keine Wärme produziert. Milanković-Zykle ......"
1178756378778853376,1178757313869549571,1,1,1,0,1,0,1,0,0,0,"@DrohnenDaniel @Micha31281963 Ein Auto steht nicht über den Gesetzen der Physik. Es benötigt also für Tempo 50 deutlich mehr Energie als für Tempo 30. Aber, weil viele Motoren und Getriebe auf &gt; 50 km/h optimiert sind, ist der Wirkungsgrad dort besser. Sie verbrauchen also weniger Kraftstoff.",@DrohnenDaniel @Micha31281963 Das gilt allerdings nur bei gleichmäßigen 50km/h. Wie oft und wie lange hat man das innerorts? Eine Beschleunigung von 0 auf 50km/h benötigt übrigens das Dreifache einer Beschleunigung auf 30km/h. https://t.co/rw86M2VrqS
1176211101698146304,1176367181141032960,1,1,0,1,1,0,0,0,0,0,"Wir setzen beim #Klimaschutz vor allem auf Technologie und Anreize. Mit dem #Klimapaket der Bundesregierung sorgen wir für einen Klimaschutz, der Wettbewerbsfähigkeit und soziale Sicherheit zusammendenkt. 🌱https://t.co/ssdue0JLj6 https://t.co/k5DDsut49s","@CDU @CDU_CSU_EP Ihr setzt beim #Klimaschutz vor allem auf Freiwilligkeit.
Irgendwer wird schon irgendwas machen, mit dem ihr euch dann rühmt.

Und dann ist es zu spät und das Gejammer ist groß, das die früheren Regierungen (ihr) nicht genug gemacht hat."
1176899761284235269,1177099402349088769,1,1,1,1,1,1,0,0,0,0,,"@ThomasWendrich @pkreissel @Volksverpetzer Warum Klimaflüchtlinge? In Afrika gibt es ca 1 Mio mehr Bevölkerung in der Woche. Die kommen also mit oder ohne Klima zwangsläufig, weil das kein Kontinent verkraften kann. So oder so werden irgendwann Millionen davon sterben, wenn man die Geburten nicht in den Griff bekommt."
1177105210436718592,1177277162879107072,1,1,1,0,1,0,1,0,0,0,,"@schouschou65 @ulrics3 @dergazetteur @sixtus Ja, das Klima wandelt sich schon immer, bla bla bla. Aber es gibt leider keine Erklärung (außer unser sehr hoher CO2/Methan/etc -Ausstoß), warum dies plötzlich so schnell geht. https://t.co/i1kk7Y8okO"
1177147754637877248,1177193632652300289,1,1,0,1,1,0,0,0,0,0,"#Bioland-Bauer Peter Meister aus #Gera setzt auf Zweinutzungshühner - also Tiere, bei denen die Henne genug Eier legt und der Hahn genug Fleisch ansetzt. Der #MDR hat ihn besucht. 
#vollereinsatzfürdasbeste 
https://t.co/waisvvCaRa",
1178941811840212992,1178962302617493504,1,1,0,0,1,0,0,0,0,0,"#noNazisdo Followerpower  #noAfD 

#Maassen fängt bei #AfD -Kanzlei an - Stuttgarter Zeitung Mobil https://t.co/2leFC9rSk2 

😮💨 Hust!",
1178959725318344704,1178963910512132096,1,1,1,1,1,1,0,0,0,0,"@FridayForFuture Kurze Frage, wann kommen endlich konstruktive Vorschläge von FFF die global etwas bewirken würden? Was bringen lokale Steuererhöhungen, Kohleausstieg usw für das globale Klima? Wo sind die Forderungen für mehr Forschung und Entwicklung? Für besser Schulbildung?","@Danny87743507 @FridayForFuture Was hat den bitte Schulbildung mit dem Globalen Klima zu tun???
Und außerdem müssen FFF keine konkreten Vorschläge machen, dass tun schon die Wissenschaftler like @VQuaschning etc. Fakt ist unser CO2 Ausstoß muss drastisch sinken!!!"
1179825324600770561,1179863626678751233,1,1,0,1,1,0,0,0,0,0,,"@ConciliumP @Ben_fumi @FridayForFuture 1. Wir zusammen sind ein Volk, die gewählten Politiker sind die Vertreter, welche die Regierung bilden!
2. Menschen, die nichts fürs Klima tun sind die Verlierer, alle anderen verlieren nur mit, ohne wirksame Maßnahmen 
3. Sehr pauschal und unreflektiert, bitte besser informieren"
1176982434283446272,1176983571409641472,1,1,0,1,1,0,0,0,0,0,"@mannheimgirls @DerKrefelder1 @KarlRinast @Volksverpetzer @Der_Postillon @Die_Insider Für mich ist das gerade eine entscheidende Frage, allein schon in Deutschland. Klimaschutz setzt um keine Revolte auszulösen (also wirksamer K.schutz, nicht dieses Witzpaket) voraus, dass viele nicht ein Finanz. Verlierergefühl bekommen, oder? Wie wäre eine Umverteilung möglich?",
1178228138867859457,1178230879770091520,1,1,0,0,1,0,0,0,0,0,"@thebestofnorge @Saltytrees Leute die Bäume pflanzen und meinen, damit das Klima zu retten, sind Populisten.","@NoPlanetB_EU @thebestofnorge Die vorhandenen Bäume pflegen, schützen und retten macht eben 100x mehr Arbeit als einmal einen Setzling in den Boden zu stecken. #Bäumepflanzen #Baumschutz #Klima"
1178292800879763456,1178293282243317761,1,1,0,1,1,0,0,0,0,0,,
1179020379848921089,1179021857191792640,1,1,0,1,1,0,0,0,0,0,,"@Dianaownz100 @FridayForFuture Ja, wir müssen das Klima schützen für die nächsten Generationen.

Die CO2 Steuer ist ein Mittel, höheren CO2 Ausstoss zu steuern, das sagt schon der Name Steuer."
1178232726283067397,1178234515371757570,1,1,1,1,1,1,0,0,0,0,"@Czupczik Es geht hier nicht um Lebensstile. Wer keine Kinder haben will, soll keine haben. Alles cool. Aber ein Beitrag zum Umweltschutz ist es nicht. Das Gegenteil kann mir hier auch bisher niemand zeigen. Viel Emotionen aber wenig Konkretes. Greife nur den Umweltgedanken an...",
1177158616438194176,1177245652897714176,1,1,0,1,1,0,0,0,0,0,"Greta Thunberg wurde für den Friedensnobelpreis nominiert und ich bin so goddamn proud.

Dieses Mädchen ist gerade mal sechzehn, kämpft gegen alle Widerstände für ihre Ideale und verändert als einzelner Mensch die ganze fucking Welt.

Gebt ihr diesen verdammten Nobelpreis. 👏👏",
1179448611714846727,1179455161774870528,1,1,0,1,1,0,0,0,0,0,"@HaKroe @Luisamneubauer @PaulZiemiak Und nach Ihnen die Sintflut Herr Kroeger, könnte mir relativ egal sein, weil ich persönlich nicht mehr so viele Jahre habe...",
1177563097646739457,1177564013640785923,1,1,0,1,1,0,0,0,0,0,"@MisterAltair Du gehst fälschlicherweise davon aus, dass die Rezession bereits in den Köpfen der Menschen angekommen ist. Es sickert gerade so langsam durch, dass die ersten Unternehmen massiv Stellen abbauen oder zumachen, aber noch nicht genug, um KLIMAKLIMA zu durchbrechen.","@atheistsplained Es ist mMn. sich auch im Falle einer Rezession um‘s Klima zu kümmern, aber den Klimaschutz kann man auch definitiv so gestalten, dass daraus Wachstum resultiert oder er zumindest nicht die Abwärtsspirale verstärkt und beschleunigt 😅"
1177606498794516486,1177613040889618436,1,1,0,1,1,0,0,0,0,0,"@JuliaKrohmer @JanPete90916766 @Hartes_Geld @mdrde Eine Wissenschaft, die dubiose Figuren wie Greta für politische Ziele benutzt, ist keine Wissenschaft. Das ein System wie das Klima mit allen Kausalitäten endgültig erforscht sein soll, ist ohnehin ein Witz.","@vwe__ @JanPete90916766 @Hartes_Geld @mdrde Es ist noch lange nicht endgültig erforscht - aber das, was man schon weiß, reicht, um bestimmte Projektionen zu berechnen. Sprich, was passiert mit welcher Wahrscheinlichkeit, wenn wir so oder so handeln."
1177475322263949313,1177501921243881474,1,1,1,1,1,0,1,0,0,0,"Hier kann man sehr schön sehen, dass die #Groko mit ihrem #Klimapaket zwar das Klima nicht rettet, aber dafür ihr untrügliches Gespür für Mehrheit erneut unter Beweis stellt #CDU #CSU #SPD https://t.co/Jp4QTCA2t5","@berndulrich Nicht für alle Wähler ist die Klimapolitik ein digitales Kriterium bei der Wahl. Wie andere Teile der Umfrage zeigen, ist die Mehrheit nicht zufrieden mit dem #Klimapaket der #Groko. Selbst 39%/46% der CDU/FDP Wähler sagen, es geht nicht weit genug. Das lässt hoffen."
1177286092606922753,1177456191154221058,1,1,0,1,1,0,0,0,0,0,"@Spruchmaschine @BrunchLP @dummeaugust @AfD @Joerg_Meuthen Zweitens, Merkel und AKK fliegen getrennt in 2 Maschinen nach NY, predigen aber davon, wir müssen Klima retten und Gretchens Rückreise ist nochmal umweltschädlicher. Bilde dich erstmal und lerne, bevor du mich und andere dumm von der Seite anmachst","@AtzeMatze29 @BrunchLP @dummeaugust @AfD @Joerg_Meuthen 4. Dass Merkel und AKK sich so blamieren ändert an den wissenschaftlichen Tatsachen nichts.
5. Die Rückreise ist wie auch die Hinreise sauber und gut. 
6. Du darfst mir gerne fehlende Bildung vorwerfen. Im Gegensatz zu dir kann ich Vorwürfe belegen und logisch argumentieren."
1177174660557000704,1177175080905977856,1,1,0,1,1,0,0,0,0,0,,
1176986445346721792,1177596538014576652,1,1,0,1,1,0,0,0,1,0,,@majjonase @b_friederike @hensman4711 @c_lindner Wie wäre es mit so ziemlich jeder beliebigen wissenschaftlichen Arbeit über das Klima? Das IPCC fasst nur den Stand der Wissenschaft zusammen und die ist sich nahezu ausnahmslos einig.
1177109162792226817,1177109665022402560,1,1,0,1,1,0,0,0,1,0,,"@WernerGoehl @schoefaz @tagesschau Kaffesatzleserei ist also alles, bei dem man wissenschaftliche Schlüsse zieht?
Bis vor paar Monaten waren schwarze Löcher auch nicht nachgewiesen. Aber Einstein hat logisch darauf Schlüsse gezogen. Und es war sehr sehr wahrscheinlich. Das gleiche gilt für CO2-Klima-Korrelation"
1177515790146269184,1177518689182109697,1,1,0,1,1,0,0,0,0,0,"@BayernRedneck @Kids_CoKG @magaschutz @MrsCgn @cicero_online @DrKissler Und daraufhin kann ich immernoch sagen: wodurch die y% der mittleren Temperatur beeinflusst sind, weiß ich nicht.
Aber dennoch weiß ich über den x%igen Anteil nahezu sicher Bescheid (sichere Aussagen kann empirische Wissenschaft NIE treffen)",
1179147857120628736,1179150033645686791,1,1,0,1,1,0,0,0,0,0,"@anlomedad Danke! Interessante Lektüre jedenfalls. Keine Sorge, so schnell konvertiere ich da nicht. Hatte nur im ersten Moment Angst, dass das auf meinen Respekt für einige durchaus geschätzte Menschen mit WiWi-Hintergrund aus meinem Bekanntenkreis abfärben könnte ...","@saltomentale warum sollte das nicht abfärben? Christ Of Economists erschlichen sich sich die Wichtigkeit, dann verletzten sie die Verantwortungspflicht, die daraus resultiert. 
Es wies auch nmd drauf hin, daß Co2-Preis ungeeignet is. Personal glory is wichtiger als das high-risk project Klima"
1176935808697344000,1177196782369087491,1,1,1,1,1,0,1,0,0,0,,"@adolarstone #climategate

Zitat:
Besonders brisant aber ist eine Mail vom November 1999, in der Jones einem Kollegen anvertraut, wie er in einer #Klima|statistik einen ihm nicht genehmen Temperaturrückgang versteckt. Er habe sich des „Tricks“ Michael Manns bedient. 

https://t.co/YvJjPj8Yg0"
1177891828978343937,1177898049676419072,1,1,1,0,1,1,0,0,0,0,,@Sigi_susa @WELTnews Da man Wasserstoff Klima neutral herstellen kann eher nicht
1178460851327639552,1178538551262224384,1,1,1,0,1,1,0,0,0,0,"@OliverSchick2 Und ganz besonders
https://t.co/oyapJxkud8",
1179443243043508224,1179443560636178438,1,1,0,0,1,0,0,0,0,0,,
1179820921953148929,1180018308906659840,1,1,1,1,1,0,1,0,0,0,,"@McMartinde Es gibt viele Möglichkeiten, um im eigenen Alltag etwas fürs Klima zu tun. Wo Ihr ansetzt, muss jede und jeder selbst entscheiden. Auf unserem Portal findet ihr viele weitere Ansatzpunkte &amp; Tipps für ein nachhaltiges Leben: https://t.co/GAikSuTZyP"
1178723132296847361,1178761948818792464,1,1,1,1,1,0,1,0,0,0,"unter2Grad – der #Klima-Podcast der Bundesregierung. In dieser Woche: Bundesumweltministerin @SvenjaSchulze68 zur Frage, wie die Bundesregierung die Klimaziele erreichen will, warum dies so ein Kraftakt ist + was jeder Einzelne für das Klima tun kann. https://t.co/SVL6ebCUrh @bmu https://t.co/cpMiQLHmMx",
1177730961720692737,1177731877584691201,1,1,0,0,1,0,0,0,0,0,"@Themios @haynaku52 @Capricorn_Horn Mache ich, muss man dann auch nach Datum sortieren

https://t.co/LykKWUcEF9","@Petrabrach @haynaku52 @Capricorn_Horn *lol* Dort steht vor allen Dingen, was bisher negatives abgelaufen ist, ob sich das Klima in der Gruppe tatsächlich gewandelt hat, ist dem Artikel überhaupt nicht zu entnehmen."
1177808895147950085,1177908427521175552,1,1,0,1,1,0,0,0,0,0,"@MRechthaber @falter_at Da täuschen Sie sich, v.a. weil Sie die politische Wirkung enorm unterschätzen. Glauben Sie es war ein Zufall, dass Klimapolitik das Thema im Wahlkampf 2019 war? https://t.co/hc5Kb57rVq",
1178256344085864449,1178262103624421378,1,1,0,0,1,0,0,0,0,0,"@Esperan70494324 @flobraun @WDR Soll das ein Argument sein? 
Es gibt genug Modelle, wie man niedrige Einkommensschichten entlasten und gleichzeitig das Klima schützen kann.
FFF geht es nicht um das wie, sondern das ob.",
1176446031002836992,1176459520584966144,1,1,0,1,1,0,0,0,0,0,"Wir haben eine Verpflichtung, #CO2 ein Limit zu geben. Nur so werden wir den #Klimawandel bekämpfen können. Unser Ziel sollte es aber sein, dass für das Erreichen dieses CO2-Limits niemand seine freie Lebensweise aufgeben muss. Deshalb: Innovationen! CL #Verzicht https://t.co/QPU9pZvmd1",
1179317119198076931,1179321876486725632,1,1,0,0,1,0,0,0,0,0,"@LutzKoster @DigitalerC Die werden als erstes feststellen, dass es bei McD nur noch Reste gibt (so lange der Vorrat reicht!) und sie zu Schule und Demo laufen oder strampeln müssen, weil ohne Sprit weder Mamataxi noch Busse fahren. 😁","@GefrKamnitzer @DigitalerC Ob GRÜNE, ""FfF"", selbst die klima-politisch immer schon völlig unbedarften (Un-)Geister von DKP bis MLPD - ihnen allen stelle ich seit Jahren die Frage, ob steigende Überbevölkerung nicht die Ursache für alles ist.
Aber weder von Luisa/sonst wem habe ich bisher Antwort erhalten."
1177228404661338115,1177228525050486785,1,1,0,1,1,0,0,0,0,0,"&gt;  Sie da erreicht? Sie haben’s nicht nur nicht besser gemacht, von der kleinen Anhebung des Solar-Deckels… sondern sie haben de facto … das ist eine kleine Maßnahme, ein wichtige Maßnahme… und schreien Sie doch net so!“ Doch da irrte sich #Hofreiter wie sein 
&gt;","&gt; Parteivorsitzender schon bei der #Pendlerpauschale.
#Dobrindt berichtigt Hofreiter

Denn im Klima-Paket wurde die Abschaffung festgeschrieben. Und daran erinnerte ihn auch sofort Folgeredner Alexander Dobrindt (#CSU), der den Ball dankend annahm
&gt;"
1178341257787121664,1178347302559391750,1,1,1,1,1,0,1,0,1,0,"@chst70 @cynicalAxolotl @J_B_oo7 @M_T_Franz @EnricoCaruso @FranzStrohmeier @rahmstorf @Die_Gruenen @RealLeicaManiac @bauhausinfo Doch, schon. Aber keine 4 Meter globale Schwankung in den letzten 2000 Jahren. Es gab langsame globale Änderungen und unterschiedliche lokale Verschiebungen.
Dein Beispiel mit Ostia soll doch ein globales Sinken des Meeresspiegels belegen, oder?","@BonnerGuido @cynicalAxolotl @J_B_oo7 @M_T_Franz @EnricoCaruso @FranzStrohmeier @rahmstorf @Die_Gruenen @RealLeicaManiac @bauhausinfo Erstens ca  7. Jahrhundert v. Chr dazu zum nachlesen https://t.co/jooofcPN15
Da stehen auch 3 bis 4 m also jetzt nichts Neues für die Menschheit aber Panik wir gehen unter wir werden gegrillt 
War also eine ganz schlimme Zeit die der alten Römer"
1179109605261099008,1179145842550284289,1,1,1,1,1,1,0,0,0,0,"""Wir schulden unseren Nachkommen zumindest einen ernsthaften Versuch."" Können wir den #Klimawandel stoppen, oder sind wir längst verloren? 25 Stimmen aus unserer Community https://t.co/ExSuMLFwIV",
1177900315619799041,1177906392084164610,1,1,1,1,1,0,1,0,0,0,"@ThomasKnorra Wenn jemand Gretas Jugend zerstört, dann sind das ihre Eltern. Das hat Greta noch nicht bemerkt. Aber wahrscheinlich ahnt sie es bereits. #GretaThunburg #FridaysForFuture #Missbrauch","@netwge &gt;Schulstreik für das Klima: Die 16-jährige Greta Thunberg ist die Ikone einer neuen Jugendbewegung. Im SPIEGEL-Interview verrät die Schwedin, warum sie schwänzen muss, um gehört zu werden - und wer hinter der Aktion steckt. https://t.co/A6f3Dj0b5Y&lt; (02.02.2019)"
1176821462524735490,1176822711437463553,1,1,1,0,1,0,1,0,0,0,"Selbst im besten Falle einer deutlichen Reduzierung von Treibhausgasemissionen, werden um das Jahr 2050 mehrere Küstenstädte und kleine Inselstaaten von extremen Fluten überschwemmt – jedes Jahr. #Klimawandel #IPCC #SROCC","Die IPCC-Wissenschaftler betonen, dass diejenigen, die am wenigsten für den Klimawandel verantwortlich sind, am stärksten von den Veränderungen im Ozean und in der Kryosphäre betroffen sind. #Klimawandel #IPCC #SROCC"
1178306683417907203,1178313618414342145,1,1,1,1,1,1,0,0,0,0,"@BauerWilli_org @NABU_de Lobby d. Agro-Business übt sich in Wagenburg-Mentalität #gruenekreuze: #Insektenschutz, #Dünge-VO, #Klimaschutz – alles wird abgelehnt. Jahrzehntelang wurde verfehlte #Agrarpolitik gegen d. Widerstand d. Gesellschaft forciert u. nun wundert man sich, dass man alleine da steht.","@Volkhard_Wille @BauerWilli_org @NABU_de #Insektenschutz, #Klimaschutz. geht nur mit den Landwirten. Wenn den Landwirten keine Luft zum Atmen gelassen wird, ist kein Spielraum mehr für Insekten- und Klimaschutz. Außerdem sind wir einer der wenigsten Bereiche, wo CO2 gebunden wird. Sollten wir da nicht zusammen arbeiten?"
1177369863398002691,1177477175173189636,1,1,0,1,1,0,0,0,0,0,"Bundeswirtschaftsminister @peteraltmaier (CDU) will an der so genannten schwarzen Null im Bundeshaushalt festhalten. Keine Schulden zu machen sei „eine Errungenschaft“.
➡️ https://t.co/hBCmdu3xLB
   
@BMWi_Bund #Rezession #Wirtschaft #Konjunktur #Stellenabbau #Klimapaket #illner https://t.co/adqhcrYnJF","@maybritillner @peteraltmaier @BMWi_Bund Der Mythos:Schwarze Null!
Dieses Krampfhafte Festhalten an diesem Geist. Die Schulden werden noch größer der nächsten Generationen mit dem #Klimapäckchen. Die Wissenschaft hat ihnen das Werkzeug gegeben für ein sozialen&amp;effektiven #Klimaschutz gegeben&amp;sie kloppen nur sinnlos rum"
1178075233015750660,1178321526875185155,1,1,0,1,1,0,0,0,0,0,"Wie geschmacklos ist das denn bitte, Herr @dieternuhr? Es tut mir fast körperlich weh, dass ich mit meinen Gebühren Ihre Show mitfinanzieren muss. So viel Stimmung, wie Sie gegen #FridaysForFuture machen, ist aus meiner Sicht keine Satire mehr. Das ist reine Meinung.
[THREAD 1/2] https://t.co/Z8teX65o0X","@Jumpsteady @dieternuhr Großartig!!! Er hat einfach Recht! Der Klimawandel ist NICHT menschengemacht, CO2 ist Grundvoraussetzung für das Leben auf der Erde (war schon viel höher-ohne Menschen) und man kann das Klima auch nicht retten!!! Hört auf seriöse Wissenschaftler!!!"
1177630078576009217,1177630907609632769,1,1,0,1,1,0,0,0,0,0,"@DieselMeister @EinFragender @kfjJahn Du leugnest doch die Aussagen der Klimaforscher. Also bist du ein Leugner des menschgemachten Klimawandels.

Die Aussage mit der kleinen Eiszeit und Beginn der Warmzeit ist Quatsch. Das widerspricht dem Stand der Forschung.","@de_escalation @EinFragender @kfjJahn Nein ich Leugne gar nichts, ich stelle mich hin und behaupte, dass wir nicht ausreichend informiert werden. Das es sehr wohl unterschiedliche Ansichten über den Einfluss des Menschen auf das Klima gibt und da gar nichts gesichert ist. Das kritisiere ich."
1177111078213472257,1177111636567572481,1,1,0,1,1,0,0,0,0,0,"@WernerGoehl @schoefaz @tagesschau Eine Verschwörungstheorie ist es doch eher dann, wenn man sich nicht auf den wissenschaftlichen Konsens beruft🤔",
1177315603310415873,1177316510420918273,1,1,0,0,1,0,0,0,0,0,"@chst70 @J_B_oo7 @M_T_Franz @EnricoCaruso @FranzStrohmeier @BonnerGuido @rahmstorf @Die_Gruenen @RealLeicaManiac Ich geh mal schlafen ihr Trolle.

Versucht weiter ein Bild von Wissenschaft zu erzeugen welches es euch erlaubt den Klimawandel anzuzweifeln.

Tausende Wissenschaftler mit mehr auf dem Kasten als wir alle zusammen haben bewiesen das die #Klimakatastrophe kommt. Leugnen zwecklos.",
1178691921998483461,1178757072504143872,1,1,0,1,1,0,0,0,0,0,"@RudolfineZ Burgenland: -1.493 Stimmen 
Kärnten: +616 Stimmen 
Niederösterreich: -10.859 Stimmen 
Oberösterreich: -26.436 Stimmen
Salzburg: -5.114 Stimmen 
Steiermark: -15.229 Stimmen 
Tirol: -8.976 Stimmen 
Vorarlberg: -12.948 Stimmen
Wien: -47.480 Stimmen","@sybille_zeisel @RudolfineZ Der HC Skandal bringt ÖVP ein Überraschungsplus v 258.000 Stimmen,total 1,774.000.  Ohne die FPÖler wären es 1,516.000 Stimmen,also 31%. Wenn Rot an Grün 193.000 verliert, ist es homemade-Unterbewertung Klima.Schade."
1176965941114167301,1176966667995373570,1,1,0,1,1,0,0,0,0,0,,
1175750414463094787,1178696122849775616,1,1,1,1,1,0,0,1,0,0,"@markusin3 @philbill1337 Ähm, ich fürchte, du hast was grundsätzliches nicht verstanden - es ist nämlich das Schule schwänzende Mädchen, das Erwachsen wie Dir erklären muss, was die Wissenschaft will. Die sehen da nämlich keinen Affront, sondern klatschen Beifall - also die Wissenschaftler und Experten.","@FarwigMathias @philbill1337 Ich lese da ständig andere Berichte von renomierten Zeitungen. Die Forscher welche wirklich etwas verstehen vom Thema Klima, reden nicht von Katastrophe, sondern von Krise. Und diese Krise kann nur langsam bewältigt werden. Aber sicher nicht von einem Moment auf den Andern."
1177477225693626368,1177564440197287937,1,1,0,1,1,0,0,0,0,0,@Lowl3v3l @Kaleu23911476 @nicolediekmann Oder einfach ausgedrückt Wissenschaft ist der aktuelle Konsens. Wer den zum menschengemachten Klimawandel skeptisch sieht weil 99% das selbe sagen will nur einfach die Wahrheit nicht sehen damit er seinen bequemen Lebensstil nicht ändern muss.,"@Real_Utopist @Lowl3v3l @nicolediekmann Wenn alle der gleichen Meinung sind, ist das nicht immer gut. Das lehrt uns die Geschichte. Mit Bequemlichkeit hat das nichts zu tun. Selbst wenn D. ab morgen kein CO2 mehr produziert, wird das keinen Einfluss auf das Klima haben. Dafür wird das Land ganz andere Probleme haben."
1176880045798973440,1178296776585072640,1,1,1,1,1,1,0,0,0,0,"Boris Palmer schreibt Greta Thunberg: ""Wir haben Deine Jugend nicht zerstört"" https://t.co/42nDrbjVQN https://t.co/8YLZOVX30W",
1177564818829729792,1178356206936739840,1,1,0,1,1,0,0,0,0,0,Wie kann der Klimaveränderung begegnet werden und wo kann die Schweiz ihren Beitrag noch weiter ausbauen? Lesen Sie jetzt die Analysen und Empfehlungen in unserem neuen Bericht „Nachhaltige Energie für die Schweiz“: https://t.co/QuzIMQzh3i #Sustainability https://t.co/sy7YHHr3Cs,"@UBSschweiz Ja, UBS, man könnte aus den Katboninvestments aussteigen. Man könnte nachhaltig investieren und finanzieren. Ihr macht aber genau das Gegenteil und seid am #Klimanotstand mitschuldig. Deshalb sollte das Geld zur @alternativebank statt zu euch. #Finance #Sustainability"
1177277708885209090,1177278876852137984,1,1,0,0,1,0,0,0,0,0,,"@Antiaktivist1 @JL_4954 @Umwelthilfe @klima_allianz @ConstZerger Eben nicht. Deutschland hält sich nicht an deren Klimaziele während China das macht. China hält das Pariser klimaabkommen ein, Deutschland nicht. China setzt auf erneuerbare Energien und veboten von Verbrennungsmotoren. Deutschland nicht."
1177224754580938752,1177226064629829632,1,1,0,1,1,0,0,0,0,0,"@Skeptic_Punk @DebyeScherrer @KikiKueka Das war ein Beispiel wie der wissenschaftliche Konsens sich irren kann als Gag hat er sich als beispiel das absurdeste ausgesucht was er finden konnte es ist immernoch ein video welches unterhaltsam gestaltet werden soll 

hier paar andere beispiele https://t.co/0ythLHOyKf",
1177557145967091712,1177639762959708160,1,1,0,1,1,0,0,0,0,0,"Was hat der Kampf gegen den Klimawandel mit Sexismus und Rassismus zu tun?

Ich frage für einen schwulen Türken. https://t.co/pnOaMvLkNO","@AliCologne Ich werde nie verstehen wieso Menschen glauben sie könnten das Klima beeinflussen, natürlich müssen wie die Umwelt schützen, aber es wird keinem gelingen das Klima zu ändern"
1177204574337286146,1177210479158157312,1,1,0,0,1,0,0,0,0,0,"@phytonaut Wo es annähernd 1:1 funktionieren könnte, wäre eventuell bei den Drehkreuzen am Golf. Dubai hat ja viel Sonne und viel Platz. 
Kannst du ausrechnen, wie viele km2 Solarfelder es dort bräuchte, um den globalen Kerosinbedarf komplett klimaneutral per Algensprit zu decken?",@nickscharioth Habe hier gerade nur Wachstumsdaten für gemäßigtes Klima (Niederlande). Damit komme ich auf ungefähr 45.000 km2 (in etwa die Fläche von Niedersachsen). Als Alge habe ich genetisch optimierte Nannochloropsis gaditana angenommen.
